codbar,min_price,price,max_price,status,nombre,laboratorio,vendor_id,pos_id,client_id,iva,stock,stock_quantity
3594456400103,451.84,451.84,451.84,ok,,,1152,1101,15753,0.0,yes,
7502009746536,9.66,10.0,10.0,ok,,,1152,1101,15753,0.0,yes,
7503027446125,41.61,43.06,43.06,ok,,,1152,1101,15753,0.0,yes,
8020030095076,521.12,539.48,539.48,ok,,,1152,1101,15753,0.0,yes,
7501075716801,16.29,16.87,16.87,ok,,,1152,1101,15753,0.0,yes,
7501298209067,545.09,545.09,545.09,ok,,,1152,1101,15753,0.0,yes,
7501842900099,11.91,12.33,12.33,ok,,,1152,1101,15753,0.0,yes,
7501070903800,276.32,276.39,276.39,ok,,,1152,1101,15753,0.0,yes,
7501299300763,169.1,174.97,174.97,ok,,,1152,1101,15753,0.0,yes,
7501314701773,428.91,444.05,444.05,ok,,,1152,1101,15753,0.0,yes,
7502009746239,7.24,7.49,7.49,ok,,,1152,1101,15753,0.0,yes,
7502227872123,16.73,17.32,17.32,ok,,,1152,1101,15753,0.0,yes,
7502274791958,4.27,4.42,4.42,ok,,,1152,1101,15753,0.0,yes,
7502009746154,9.47,9.8,9.8,ok,,,1152,1101,15753,0.0,yes,
7501043100694,451.41,467.37,467.37,ok,,,1152,1101,15753,0.0,yes,
7501088506727,1132.2,1132.2,1132.2,ok,,,1152,1101,15753,0.0,yes,
7502213042325,44.08,45.65,45.65,ok,,,1152,1101,15753,0.0,yes,
7502253073501,239.34,247.79,247.79,ok,,,1152,1101,15753,0.0,yes,
7501298204987,784.09,784.09,784.09,ok,,,1152,1101,15753,0.0,yes,
7501300409669,227.02,227.02,227.02,ok,,,1152,1101,15753,0.0,yes,
7501300450432,223.73,223.73,223.73,ok,,,1152,1101,15753,0.0,yes,
7501165000230,66.61,66.61,66.61,ok,,,1152,1101,15753,0.0,yes,
7502009746123,12.02,12.45,12.45,ok,,,1152,1101,15753,0.0,yes,
7502211784197,38.74,40.11,40.11,ok,,,1152,1101,15753,0.0,yes,
650240010712,79.91,79.91,79.91,ok,,,1152,1101,15753,0.0,yes,
7501008409503,131.1,135.73,135.73,ok,,,1152,1101,15753,0.0,yes,
7501088507113,314.07,314.07,314.07,ok,,,1152,1101,15753,0.0,yes,
7501836009746,60.17,62.29,62.29,ok,,,1152,1101,15753,0.0,yes,
8020030053090,339.68,339.68,339.68,ok,,,1152,1101,15753,0.0,yes,
7502216805378,57.7,59.69,59.69,ok,,,1152,1101,15753,0.0,yes,
7503003406051,9.77,10.11,10.11,ok,,,1152,1101,15753,16.0,yes,
7501298210766,606.53,606.53,606.53,ok,,,1152,1101,15753,0.0,yes,
7501122963707,208.7,216.11,216.11,ok,,,1152,1101,15753,0.0,yes,
7501298234809,158.21,158.21,158.21,ok,,,1152,1101,15753,0.0,yes,
3594455200162,470.7,470.7,470.7,ok,,,1152,1101,15753,0.0,yes,
650240015366,81.0,81.0,81.0,ok,,,1152,1101,15753,0.0,yes,
7501008409527,94.25,97.58,97.58,ok,,,1152,1101,15753,0.0,yes,
7501088507687,1584.4,1584.4,1584.4,ok,,,1152,1101,15753,0.0,yes,
7501318652293,68.18,70.59,70.59,ok,,,1152,1101,15753,0.0,yes,
7501098610872,522.41,522.41,522.41,ok,,,1152,1101,15753,0.0,yes,
7502216806504,53.72,55.64,55.64,ok,,,1152,1101,15753,0.0,yes,
7501072310392,105.77,109.51,109.51,ok,,,1152,1101,15753,0.0,yes,
7502003388510,37.02,38.33,38.33,ok,,,1152,1101,15753,0.0,yes,
3582186000731,283.34,293.34,293.34,ok,,,1152,1101,15753,0.0,yes,
3594456400653,774.04,774.04,774.04,ok,,,1152,1101,15753,0.0,yes,
7502009747281,19.08,19.76,19.76,ok,,,1152,1101,15753,0.0,yes,
7501122961253,207.59,214.87,214.87,ok,,,1152,1101,15753,0.0,yes,
7501300408754,275.61,275.61,275.61,ok,,,1152,1101,15753,0.0,yes,
7502009745652,27.84,28.83,28.83,ok,,,1152,1101,15753,0.0,yes,
7501070613549,123.06,127.38,127.38,ok,,,1152,1101,15753,0.0,yes,
7501573900283,6.93,7.18,7.18,ok,,,1152,1101,15753,0.0,yes,
7501258203609,58.47,60.55,60.55,ok,,,1152,1101,15753,0.0,yes,
7501563380002,11.05,11.43,11.43,ok,,,1152,1101,15753,0.0,yes,
7501842952890,18.98,19.65,19.65,ok,,,1152,1101,15753,0.0,yes,
7501070612368,143.67,148.75,148.75,ok,,,1152,1101,15753,0.0,yes,
7501075716917,20.61,20.61,20.61,ok,,,1152,2013,10082,0.0,yes,
785118754259,35.51,35.51,35.51,ok,,,1152,2013,10082,0.0,yes,
7501471800265,138.93,138.93,138.93,ok,,,1152,2013,10082,0.0,yes,
7501258200288,50.33,50.33,50.33,ok,,,1152,2013,10082,0.0,yes,
7501825301820,35.02,35.02,35.02,ok,,,1152,2013,10082,0.0,yes,
7503008344754,92.77,92.77,92.77,ok,,,1152,2013,10082,0.0,yes,
7501349021570,13.83,13.83,13.83,ok,,,1152,2013,10082,0.0,yes,
785118754334,20.64,20.64,20.64,ok,,,1152,2013,10082,0.0,yes,
7501258207584,74.57,74.57,74.57,ok,,,1152,2013,10082,0.0,yes,
7502216791602,21.34,21.34,21.34,ok,,,1152,2013,10082,0.0,yes,
7501109763214,41.15,41.15,41.15,ok,,,1152,2013,10082,0.0,yes,
7501258206563,23.42,23.42,23.42,ok,,,1152,2013,10082,0.0,yes,
650240050398,149.26,149.99,149.99,ok,,,1152,2078,16032,0.0,yes,
7501035908130,55.13,57.09,57.09,ok,,,1152,2078,16032,16.0,yes,
7501089801432,95.5,95.5,95.5,ok,,,1152,2078,16032,0.0,yes,
7502211784289,33.71,34.9,34.9,ok,,,1152,2078,16032,0.0,yes,
7502240450018,19.31,20.01,20.01,ok,,,1152,2078,16032,0.0,yes,
70942302401,47.3,48.96,48.96,ok,,,1152,2078,16032,16.0,yes,
7501299307236,44.04,45.59,45.59,ok,,,1152,2078,16032,0.0,yes,
7502227874165,39.87,41.1,41.1,ok,,,1152,2078,16032,0.0,yes,
7501008491966,42.18,43.68,43.68,ok,,,1152,2078,16032,0.0,yes,
7501122963318,132.55,137.24,137.24,ok,,,1152,2078,16032,0.0,yes,
7502214980367,47.89,49.58,49.58,ok,,,1152,2078,16032,16.0,yes,
7502214982491,24.19,25.04,25.04,ok,,,1152,2078,16032,16.0,yes,
7502216808188,6.84,7.07,7.07,ok,,,1152,2078,16032,0.0,yes,
7502216808652,106.96,106.96,106.96,ok,,,1152,2078,16032,0.0,yes,
7502227870259,20.34,21.07,21.07,ok,,,1152,2078,16032,0.0,yes,
7506460100753,31.06,32.16,32.16,ok,,,1152,2078,16032,16.0,yes,
7501070903350,336.36,336.36,336.36,ok,,,1152,2078,16032,0.0,yes,
650240017094,36.36,37.65,37.65,ok,,,1152,2078,16032,0.0,yes,
650240029165,181.0,181.0,181.0,ok,,,1152,2078,16032,0.0,yes,
714908100228,60.42,62.57,62.57,ok,,,1152,2078,16032,0.0,yes,
7501008433553,66.96,69.33,69.33,ok,,,1152,2078,16032,0.0,yes,
650240010507,102.84,106.47,106.47,ok,,,1152,2078,16032,0.0,yes,
7502227426449,87.84,90.94,90.94,ok,,,1152,2078,16032,0.0,yes,
7502227874219,82.63,85.52,85.52,ok,,,1152,2078,16032,0.0,yes,
7502240450230,18.7,19.37,19.37,ok,,,1152,2078,16032,0.0,yes,
7506022315281,13.91,14.4,14.4,ok,,,1152,2078,16032,16.0,yes,
7506313800212,18.59,19.24,19.24,ok,,,1152,2078,16032,0.0,yes,
759684471452,14.16,14.66,14.66,ok,,,1152,2078,16032,16.0,yes,
780083148546,24.92,25.79,25.79,ok,,,1152,2078,16032,0.0,yes,
7501022103111,25.79,26.7,26.7,ok,,,1152,2078,16032,16.0,yes,
7502209858077,4.42,4.57,4.57,ok,,,1152,2078,16032,0.0,yes,
7502214984372,33.87,35.06,35.06,ok,,,1152,2078,16032,16.0,yes,
75049805,35.11,36.33,36.33,ok,,,1152,2078,16032,0.0,yes,
75064273,12.21,12.64,12.64,ok,,,1152,2078,16032,16.0,yes,
7509546068909,11.47,11.87,11.87,ok,,,1152,2078,16032,16.0,yes,
7502001162693,25.75,26.65,26.65,ok,,,1152,2078,16032,0.0,yes,
7502214986031,72.56,75.12,75.12,ok,,,1152,2078,16032,16.0,yes,
7502216930414,206.08,213.36,213.36,ok,,,1152,2078,16032,0.0,yes,
7502253600943,30.47,30.82,30.82,ok,,,1152,2078,16032,16.0,yes,
7501007532349,153.79,159.23,159.23,ok,,,1152,2078,16032,0.0,yes,
7501165003040,124.39,128.79,128.79,ok,,,1152,2078,16032,0.0,yes,
7502227425039,17.58,18.2,18.2,ok,,,1152,2078,16032,0.0,yes,
7501008497593,42.97,44.5,44.5,ok,,,1152,2078,16032,0.0,yes,
7501075723137,12.65,13.09,13.09,ok,,,1152,2078,16032,0.0,yes,
714908101485,57.38,59.4,59.4,ok,,,1152,2078,16032,16.0,yes,
7501008485408,46.8,48.45,48.45,ok,,,1152,2078,16032,0.0,yes,
7501058714305,161.55,167.24,167.24,ok,,,1152,2078,16032,0.0,yes,
7501349021624,58.97,61.05,61.05,ok,,,1152,2078,16032,0.0,yes,
7501349025967,22.6,23.42,23.42,ok,,,1152,2078,16032,0.0,yes,
7501349028845,34.11,35.31,35.31,ok,,,1152,2078,16032,0.0,yes,
7503003738879,17.05,17.65,17.65,ok,,,1152,2078,16032,0.0,yes,
759684031205,12.85,13.3,13.3,ok,,,1152,2078,16032,16.0,yes,
759684901058,6.9,7.14,7.14,ok,,,1152,2078,16032,16.0,yes,
7501258205863,27.27,28.24,28.24,ok,,,1152,2078,16032,0.0,yes,
3504105035617,141.12,146.1,146.1,ok,,,1152,2078,16032,16.0,yes,
7501109763214,41.15,42.61,42.61,ok,,,1152,2078,16032,0.0,yes,
7501349029330,79.03,81.81,81.81,ok,,,1152,2078,16032,0.0,yes,
7501836000927,39.82,41.24,41.24,ok,,,1152,2078,16032,0.0,yes,
7501825304555,35.8,37.08,37.08,ok,,,1152,2078,16032,0.0,yes,
7501032918392,66.53,68.87,68.87,ok,,,1152,2078,16032,16.0,yes,
7501094917012,773.45,773.45,773.45,ok,,,1152,2078,16032,0.0,yes,
7501109902866,200.87,207.99,207.99,ok,,,1152,2078,16032,0.0,yes,
7501007532363,147.74,152.93,152.93,ok,,,1152,2078,16032,0.0,yes,
7501008433676,53.2,55.08,55.08,ok,,,1152,2078,16032,0.0,yes,
7501008443033,36.29,37.57,37.57,ok,,,1152,2078,16032,0.0,yes,
7501008486528,53.37,55.25,55.25,ok,,,1152,2078,16032,16.0,yes,
7501008499023,123.22,127.56,127.56,ok,,,1152,2078,16032,0.0,yes,
7501032927202,66.67,69.03,69.03,ok,,,1152,2078,16032,16.0,yes,
7501446000744,14.16,14.66,14.66,ok,,,1152,2078,16032,0.0,yes,
7501836000828,32.77,33.92,33.92,ok,,,1152,2078,16032,0.0,yes,
7502001163553,14.14,14.64,14.64,ok,,,1152,2078,16032,0.0,yes,
7702010631191,13.16,13.63,13.63,ok,,,1152,2078,16032,16.0,yes,
7501033957536,327.53,327.53,327.53,ok,,,1152,2078,16032,0.0,yes,
7501299309407,167.03,172.92,172.92,ok,,,1152,2078,16032,0.0,yes,
7502211780045,16.46,17.04,17.04,ok,,,1152,2078,16032,0.0,yes,
7503003738404,20.47,21.19,21.19,ok,,,1152,2078,16032,0.0,yes,
7502214983207,47.89,49.58,49.58,ok,,,1152,2078,16032,16.0,yes,
7502216807938,18.37,19.01,19.01,ok,,,1152,2078,16032,0.0,yes,
7506022327635,39.78,41.18,41.18,ok,,,1152,2078,16032,0.0,yes,
7502253602282,60.4,62.52,62.52,ok,,,1152,2078,16032,16.0,yes,
7503003406747,6.56,6.79,6.79,ok,,,1152,2078,16032,16.0,yes,
650240010712,79.91,79.91,79.91,ok,,,1152,2078,16032,0.0,yes,
7501008496701,32.76,33.92,33.92,ok,,,1152,2078,16032,0.0,yes,
7501089801241,44.27,44.27,44.27,ok,,,1152,2078,16032,0.0,yes,
7502214985805,31.5,32.61,32.61,ok,,,1152,2078,16032,16.0,yes,
75058661,98.51,101.96,101.96,ok,,,1152,2078,16032,0.0,yes,
75001872,23.14,23.95,23.95,ok,,,1152,2078,16032,16.0,yes,
7501075717044,38.79,40.17,40.17,ok,,,1152,2078,16032,0.0,yes,
7501165010680,116.62,120.75,120.75,ok,,,1152,2078,16032,0.0,yes,
7501300408211,217.01,217.01,217.01,ok,,,1152,2078,16032,0.0,yes,
7502001165984,30.35,31.41,31.41,ok,,,1152,2078,16032,0.0,yes,
7503049078441,37.51,38.8,38.8,ok,,,1152,2078,16032,0.0,yes,
75049737,29.14,30.16,30.16,ok,,,1152,2078,16032,0.0,yes,
7509546073057,12.21,12.64,12.64,ok,,,1152,2078,16032,16.0,yes,
780083148898,14.2,14.7,14.7,ok,,,1152,2078,16032,0.0,yes,
785118754235,26.94,27.9,27.9,ok,,,1152,2078,16032,0.0,yes,
650240007019,106.72,110.49,110.49,ok,,,1152,2078,16032,16.0,yes,
7501165011434,105.05,108.75,108.75,ok,,,1152,2078,16032,0.0,yes,
7501258215756,74.59,77.24,77.24,ok,,,1152,2078,16032,16.0,yes,
7502009745546,35.08,36.33,36.33,ok,,,1152,2078,16032,0.0,yes,
7502213042653,142.74,147.81,147.81,ok,,,1152,2078,16032,0.0,yes,
7502214983153,47.89,49.58,49.58,ok,,,1152,2078,16032,16.0,yes,
759684431050,8.63,8.94,8.94,ok,,,1152,2078,16032,16.0,yes,
7501023108894,16.91,17.5,17.5,ok,,,1152,2078,16032,16.0,yes,
7501122960317,383.52,397.08,397.08,ok,,,1152,2078,16032,0.0,yes,
7501349023543,26.82,27.78,27.78,ok,,,1152,2078,16032,0.0,yes,
7501836000118,38.43,39.78,39.78,ok,,,1152,2078,16032,0.0,yes,
7502004403557,24.54,25.42,25.42,ok,,,1152,2078,16032,0.0,yes,
7503003406129,6.6,6.83,6.83,ok,,,1152,2078,16032,16.0,yes,
7501277091034,72.02,74.55,74.55,ok,,,1152,2078,16032,0.0,yes,
7501299379233,17.93,18.58,18.58,ok,,,1152,2078,16032,0.0,yes,
7501349024328,3.99,4.13,4.13,ok,,,1152,2078,16032,0.0,yes,
7503007704580,252.69,261.63,261.63,ok,,,1152,2078,16032,0.0,yes,
75050801,45.07,46.67,46.67,ok,,,1152,2078,16032,0.0,yes,
7501075713718,22.06,22.83,22.83,ok,,,1152,2078,16032,0.0,yes,
7501123001606,240.73,249.22,249.22,ok,,,1152,2078,16032,0.0,yes,
7501349021655,37.95,39.3,39.3,ok,,,1152,2078,16032,0.0,yes,
7501537182960,67.77,70.16,70.16,ok,,,1152,2078,16032,0.0,yes,
7501842952890,18.98,19.65,19.65,ok,,,1152,2078,16032,0.0,yes,
7502003380590,31.26,32.37,32.37,ok,,,1152,2078,16032,0.0,yes,
7502214980015,23.22,24.04,24.04,ok,,,1152,2078,16032,16.0,yes,
7502214982576,31.5,32.61,32.61,ok,,,1152,2078,16032,16.0,yes,
7502214986598,33.43,34.61,34.61,ok,,,1152,2078,16032,16.0,yes,
7502223112445,68.29,68.29,68.29,ok,,,1152,2078,16032,0.0,yes,
7502227876015,31.7,32.83,32.83,ok,,,1152,2078,16032,0.0,yes,
7506022300447,43.5,45.03,45.03,ok,,,1152,2078,16032,16.0,yes,
7791293032412,46.96,48.61,48.61,ok,,,1152,2078,16032,16.0,yes,
780083148577,20.59,21.32,21.32,ok,,,1152,2078,16032,0.0,yes,
75004996,200.6,207.68,207.68,ok,,,1152,2078,16032,0.0,yes,
7501122963707,208.7,216.11,216.11,ok,,,1152,2078,16032,0.0,yes,
7501123014101,173.75,179.85,179.85,ok,,,1152,2078,16032,0.0,yes,
7501314704156,59.61,61.7,61.7,ok,,,1152,2078,16032,0.0,yes,
7502214985386,31.49,32.6,32.6,ok,,,1152,2078,16032,16.0,yes,
7503008344747,40.37,41.8,41.8,ok,,,1152,2078,16032,0.0,yes,
650240017100,94.78,94.78,94.78,ok,,,1152,2078,16032,0.0,yes,
7501482201334,18.21,18.84,18.84,ok,,,1152,2078,16032,0.0,yes,
7501825302889,48.72,50.43,50.43,ok,,,1152,2078,16032,0.0,yes,
7502216807921,29.75,30.82,30.82,ok,,,1152,2078,16032,0.0,yes,
7503003406723,3.83,3.96,3.96,ok,,,1152,2078,16032,16.0,yes,
7503007704597,274.33,284.01,284.01,ok,,,1152,2078,16032,0.0,yes,
7501035908123,31.35,32.45,32.45,ok,,,1152,2078,16032,16.0,yes,
7502001165311,29.39,30.43,30.43,ok,,,1152,2078,16032,0.0,yes,
7502253601247,80.34,83.17,83.17,ok,,,1152,2078,16032,16.0,yes,
7501008499702,66.65,69.0,69.0,ok,,,1152,2078,16032,0.0,yes,
7501573921264,52.14,53.98,53.98,ok,,,1152,2078,16032,0.0,yes,
7501943471900,17.92,18.55,18.55,ok,,,1152,2078,16032,16.0,yes,
7500462933722,10.9,11.29,11.29,ok,,,1152,2078,16032,16.0,yes,
7501032901851,50.9,52.69,52.69,ok,,,1152,2078,16032,16.0,yes,
7501318644335,78.02,80.78,80.78,ok,,,1152,2078,16032,0.0,yes,
7501943471337,16.11,16.68,16.68,ok,,,1152,2078,16032,16.0,yes,
7502214982446,60.57,62.72,62.72,ok,,,1152,2078,16032,16.0,yes,
7502214986062,72.56,75.12,75.12,ok,,,1152,2078,16032,16.0,yes,
70942304733,32.28,33.42,33.42,ok,,,1152,2078,16032,16.0,yes,
7501075714173,9.06,9.38,9.38,ok,,,1152,2078,16032,0.0,yes,
7501159580182,212.18,219.67,219.67,ok,,,1152,2078,16032,0.0,yes,
7502211784241,63.26,65.52,65.52,ok,,,1152,2078,16032,0.0,yes,
7503003406778,17.84,18.46,18.46,ok,,,1152,2078,16032,16.0,yes,
8400005823,43.5,45.04,45.04,ok,,,1152,2078,16032,0.0,yes,
7501318649071,225.13,225.13,225.13,ok,,,1152,2078,16032,0.0,yes,
7502227879948,28.98,30.0,30.0,ok,,,1152,2078,16032,0.0,yes,
7501007532356,77.97,80.71,80.71,ok,,,1152,2078,16032,0.0,yes,
7501471800067,140.74,145.71,145.71,ok,,,1152,2078,16032,0.0,yes,
7501471888867,31.33,32.43,32.43,ok,,,1152,2078,16032,0.0,yes,
7502009740916,21.83,22.59,22.59,ok,,,1152,2078,16032,0.0,yes,
7502216805361,25.55,26.49,26.49,ok,,,1152,2078,16032,0.0,yes,
7502253601339,30.55,31.62,31.62,ok,,,1152,2078,16032,0.0,yes,
7501385494499,62.64,64.87,64.87,ok,,,1152,2078,16032,0.0,yes,
7501573901082,6.3,6.52,6.52,ok,,,1152,2078,16032,0.0,yes,
7502009748110,18.37,19.01,19.01,ok,,,1152,2078,16032,16.0,yes,
7502221182242,38.83,40.2,40.2,ok,,,1152,2078,16032,16.0,yes,
7502227874202,24.86,25.73,25.73,ok,,,1152,2078,16032,0.0,yes,
7502001164697,29.57,30.63,30.63,ok,,,1152,2513,14931,0.0,yes,
7502009746178,77.4,80.15,80.15,ok,,,1152,2513,14931,0.0,yes,
7502216793132,30.54,31.62,31.62,ok,,,1152,2513,14931,0.0,yes,
7503001007724,32.36,33.48,33.48,ok,,,1152,2513,14931,0.0,yes,
75006440,12.37,12.8,12.8,ok,,,1152,2513,14931,0.0,yes,
7501537101886,13.55,14.03,14.03,ok,,,1152,2513,14931,0.0,yes,
7503000422863,31.74,32.87,32.87,ok,,,1152,2513,14931,0.0,yes,
7501101623769,345.72,357.92,357.92,ok,,,1152,2513,14931,0.0,yes,
7501258214520,91.78,95.02,95.02,ok,,,1152,2513,14931,0.0,yes,
7501349020412,59.66,61.76,61.76,ok,,,1152,2513,14931,0.0,yes,
7501547509023,54.57,56.49,56.49,ok,,,1152,2513,14931,0.0,yes,
7503027446279,20.05,20.75,20.75,ok,,,1152,2513,14931,0.0,yes,
7501299303047,42.16,43.65,43.65,ok,,,1152,2513,14931,0.0,yes,
7503002047811,18.13,18.77,18.77,ok,,,1152,2513,14931,0.0,yes,
7503007704658,426.29,441.36,441.36,ok,,,1152,2513,14931,0.0,yes,
7502001167124,17.6,18.21,18.21,ok,,,1152,2513,14931,0.0,yes,
7502216799325,32.96,34.15,34.15,ok,,,1152,2513,14931,0.0,yes,
7501165000230,66.61,66.61,66.61,ok,,,1152,2513,14931,0.0,yes,
7502213042486,252.32,261.25,261.25,ok,,,1152,2513,14931,0.0,yes,
7501298234908,210.35,210.35,210.35,ok,,,1152,2513,14931,0.0,yes,
7501836003256,19.03,19.71,19.71,ok,,,1152,2513,14931,0.0,yes,
7502221181641,34.36,35.57,35.57,ok,,,1152,2513,14931,16.0,yes,
7501174601022,207.25,207.25,207.25,ok,,,1152,2513,14931,0.0,yes,
7501537103354,35.76,37.02,37.02,ok,,,1152,2513,14931,0.0,yes,
7502216807662,22.36,23.12,23.12,ok,,,1152,2513,14931,0.0,yes,
7501547509016,54.54,56.46,56.46,ok,,,1152,2513,14931,0.0,yes,
7501573900313,11.44,11.85,11.85,ok,,,1152,2513,14931,0.0,yes,
7502001160415,9.7,10.05,10.05,ok,,,1152,2513,14931,0.0,yes,
7502009745683,18.65,19.3,19.3,ok,,,1152,2513,14931,0.0,yes,
7501298214986,220.33,228.09,228.09,ok,,,1152,2513,14931,0.0,yes,
7502003386127,46.62,48.26,48.26,ok,,,1152,2513,14931,0.0,yes,
650240010712,79.91,79.91,79.91,ok,,,1152,2513,14931,0.0,yes,
7501008496701,32.76,33.92,33.92,ok,,,1152,2513,14931,0.0,yes,
7502214980275,23.74,24.58,24.58,ok,,,1152,2513,14931,16.0,yes,
7501109902866,200.87,207.99,207.99,ok,,,1152,2513,14931,0.0,yes,
7502214986062,72.56,75.12,75.12,ok,,,1152,2513,14931,16.0,yes,
7501300408228,260.15,260.15,260.15,ok,,,1152,2513,14931,16.0,yes,
7503000422436,21.38,22.14,22.14,ok,,,1152,2513,14931,0.0,yes,
7503008344150,34.06,35.27,35.27,ok,,,1152,2513,14931,0.0,yes,
7502216793378,30.4,31.51,31.51,ok,,,1152,2513,14931,0.0,yes,
785120754810,26.89,27.0,27.0,ok,,,1152,2513,14931,0.0,yes,
7502003386547,80.25,83.12,83.12,ok,,,1152,2513,14931,0.0,yes,
7503004908776,14.04,14.54,14.54,ok,,,1152,2513,14931,0.0,yes,
75004972,210.66,218.08,218.08,ok,,,1152,2513,14931,0.0,yes,
7501123013302,250.45,259.28,259.28,ok,,,1152,2513,14931,0.0,yes,
7501314701766,373.4,386.63,386.63,ok,,,1152,2513,14931,0.0,yes,
7502213042653,142.74,147.81,147.81,ok,,,1152,2513,14931,0.0,yes,
7501573900177,12.48,12.93,12.93,ok,,,1152,2513,14931,0.0,yes,
7501125112881,66.38,68.72,68.72,ok,,,1152,2513,14931,0.0,yes,
7501298224442,288.31,298.49,298.49,ok,,,1152,2513,14931,16.0,yes,
7501349021051,17.84,18.47,18.47,ok,,,1152,2513,14931,0.0,yes,
7503001007250,40.86,42.28,42.28,ok,,,1152,2513,14931,0.0,yes,
7502240450025,29.57,30.62,30.62,ok,,,1152,2513,14931,0.0,yes,
7502001162532,18.95,19.62,19.62,ok,,,1152,2513,14931,0.0,yes,
7502208894779,18.54,19.2,19.2,ok,,,1152,2513,14931,0.0,yes,
785118752965,17.46,18.08,18.08,ok,,,1152,2513,14931,0.0,yes,
7501299303542,247.94,256.7,256.7,ok,,,1152,2513,14931,0.0,yes,
7501836002969,38.65,40.0,40.0,ok,,,1152,2513,14931,0.0,yes,
7501058714305,161.55,167.24,167.24,ok,,,1152,2513,14931,0.0,yes,
7501109790739,12.23,12.66,12.66,ok,,,1152,2513,14931,0.0,yes,
736085132069,70.55,73.03,73.03,ok,,,1152,2716,14890,0.0,yes,
7503003738732,24.94,25.83,25.83,ok,,,1152,2716,14890,0.0,yes,
650240004643,35.4,36.65,36.65,ok,,,1152,2716,14890,16.0,yes,
650240013911,74.03,76.64,76.64,ok,,,1152,2716,14890,16.0,yes,
7501100088217,85.92,88.95,88.95,ok,,,1152,2716,14890,0.0,yes,
7502223112360,32.96,34.1,34.1,ok,,,1152,2716,14890,0.0,yes,
7501070903350,336.36,336.36,336.36,ok,,,1152,2716,14890,0.0,yes,
7501318652538,205.04,212.26,212.26,ok,,,1152,2716,14890,0.0,yes,
7501109902866,200.87,207.99,207.99,ok,,,1152,2716,14890,0.0,yes,
7501349029330,79.03,81.81,81.81,ok,,,1152,2716,14890,0.0,yes,
650240011900,75.79,75.79,75.79,ok,,,1152,2716,14890,16.0,yes,
714908100013,36.1,37.36,37.36,ok,,,1152,2716,14890,16.0,yes,
7501258215053,166.85,172.73,172.73,ok,,,1152,2716,14890,0.0,yes,
7501123011704,351.86,364.28,364.28,ok,,,1152,2716,14890,0.0,yes,
7501124109431,145.33,145.33,145.33,ok,,,1152,2716,14890,0.0,yes,
7501314701704,348.6,360.86,360.86,ok,,,1152,2716,14890,0.0,yes,
650240010507,102.84,106.47,106.47,ok,,,1152,2716,14890,0.0,yes,
7501089803177,297.41,297.41,297.41,ok,,,1152,2716,14890,0.0,yes,
7501349023369,6.54,6.78,6.78,ok,,,1152,2716,14890,0.0,yes,
7502216793675,10.21,10.55,10.55,ok,,,1152,2716,14890,0.0,yes,
300090275051,470.82,470.82,470.82,ok,,,1152,2716,14890,0.0,yes,
7501478310552,33.96,35.16,35.16,ok,,,1152,2716,14890,16.0,yes,
7502009746246,14.99,15.52,15.52,ok,,,1152,2716,14890,0.0,yes,
5000456076692,1049.47,1049.47,1049.47,ok,,,1152,2716,14890,0.0,yes,
7501037925579,724.11,749.73,749.73,ok,,,1152,2716,14890,0.0,yes,
7501092793038,267.04,276.47,276.47,ok,,,1152,2716,14890,0.0,yes,
7501122963028,225.89,233.86,233.86,ok,,,1152,2716,14890,0.0,yes,
785120754681,31.23,32.34,32.34,ok,,,1152,2716,14890,0.0,yes,
75004996,200.6,207.68,207.68,ok,,,1152,2716,14890,0.0,yes,
7501100088095,97.27,100.71,100.71,ok,,,1152,2716,14890,0.0,yes,
7501298244907,550.73,550.73,550.73,ok,,,1152,2716,14890,0.0,yes,
7501349020993,33.52,34.7,34.7,ok,,,1152,2716,14890,0.0,yes,
7501349022799,40.89,42.33,42.33,ok,,,1152,2716,14890,0.0,yes,
7502009746321,65.7,68.04,68.04,ok,,,1152,2716,14890,0.0,yes,
7500462746605,42.97,44.48,44.48,ok,,,1152,2716,14890,16.0,yes,
7501070612436,157.97,163.56,163.56,ok,,,1152,2716,14890,0.0,yes,
7501258204002,14.88,15.42,15.42,ok,,,1152,2716,14890,0.0,yes,
70942901536,47.87,49.56,49.56,ok,,,1152,2716,14890,16.0,yes,
7501008409527,94.25,97.58,97.58,ok,,,1152,2716,14890,0.0,yes,
7501057005312,148.45,153.69,153.69,ok,,,1152,2716,14890,0.0,yes,
7501070600730,85.9,88.92,88.92,ok,,,1152,2716,14890,0.0,yes,
75012571,32.79,32.79,32.79,ok,,,1152,2716,14890,16.0,yes,
650240007750,60.81,60.81,60.81,ok,,,1152,2716,14890,16.0,yes,
7501314706228,311.46,311.46,311.46,ok,,,1152,2716,14890,0.0,yes,
7501349028364,22.88,23.69,23.69,ok,,,1152,2716,14890,0.0,yes,
7501300420404,379.0,379.0,379.0,ok,,,1152,2716,14890,0.0,yes,
7501349020412,59.66,61.76,61.76,ok,,,1152,2716,14890,0.0,yes,
656599040226,34.09,35.3,35.3,ok,,,1152,2716,14890,0.0,yes,
7501049714604,2097.81,2097.81,2097.81,ok,,,1152,2716,14890,0.0,yes,
7502001165984,30.35,31.41,31.41,ok,,,1152,2716,14890,0.0,yes,
650240030338,71.08,71.08,71.08,ok,,,1152,2716,14890,16.0,yes,
