codbar,price,min_price,max_price,nombre,laboratorio,iva,stock,vendor_id,pos_id,client_id,catalog_name
7501128105217,8.78,,,PRES FRESA SACHET C/3,,,yes,1156,721,109055,MAE0020_BJX
7501128105255,8.78,,,PRES SACH MANGO C/3,,,yes,1156,721,109055,MAE0020_BJX
7501128105774,12.88,,,PRES OASIS SACHET C/3,,,yes,1156,721,109055,MAE0020_BJX
7501128108041,21.54,,,EQ PARA VENOCLISIS CON AGUJA 21G X 32 MM,,,yes,1156,721,109055,MAE0020_BJX
7501128113038,22.49,,,JER INSU DL 1ML 29x13 C/10,,,yes,1156,721,109055,MAE0020_BJX
7501128113137,1.45,,,JER DL 22x32 3ML C/1,,,yes,1156,721,109055,MAE0020_BJX
7501128113144,1.45,,,JER DL 23x25 3ML C/1,,,yes,1156,721,109055,MAE0020_BJX
7501128113229,1.77,,,JER DL 21x32 5ML C/1,,,yes,1156,721,109055,MAE0020_BJX
7501128113236,1.77,,,JER DL 22x32 5ML C/1,,,yes,1156,721,109055,MAE0020_BJX
7501128113335,2.28,,,JER DL 21x32 10ML C/1,,,yes,1156,721,109055,MAE0020_BJX
7501128113342,2.28,,,JER DL 22x32 10ML C/1,,,yes,1156,721,109055,MAE0020_BJX
7501128114127,12.93,,,JER 3ML 21x32 C/5,,,yes,1156,721,109055,MAE0020_BJX
7501128114134,12.93,,,JER 3ML 22x32 C/5,,,yes,1156,721,109055,MAE0020_BJX
7501128114141,12.93,,,JER 3ML 23x25 C/5,,,yes,1156,721,109055,MAE0020_BJX
7501128114226,14.72,,,JER 5ML 21x32 C/5,,,yes,1156,721,109055,MAE0020_BJX
7501128114233,14.72,,,JER 5ML 22x32 C/5,,,yes,1156,721,109055,MAE0020_BJX
7501128114301,7.58,,,JER DL 21X32 3ML BOLSA C/3,,,yes,1156,721,109055,MAE0020_BJX
7501128114318,8.8,,,JER ESTERIL DL 21X32 5ML BOLSA C/3,,,yes,1156,721,109055,MAE0020_BJX
7501128114400,7.58,,,JER ESTERIL DL 22X32 3ML BOLSA C/3,,,yes,1156,721,109055,MAE0020_BJX
7501128114417,8.8,,,JER DL 22X325ML BOLSA C/3,,,yes,1156,721,109055,MAE0020_BJX
7501128114509,7.58,,,JER DL 23X25 3ML BOLSA C/3,,,yes,1156,721,109055,MAE0020_BJX
7501128114608,10.77,,,JER INSU DL  29 X13 1ML C/5,,,yes,1156,721,109055,MAE0020_BJX
7501128119436,2.52,,,JER INSU DL 30X13 1ML C/1,,,yes,1156,721,109055,MAE0020_BJX
7501128119467,14.72,,,JER INSU DL 31x8 0.5ML C/5,,,yes,1156,721,109055,MAE0020_BJX
7501128119498,32.21,,,JER INSU DL  31x6 0.3ML C/10,,,yes,1156,721,109055,MAE0020_BJX
7501128119528,29.44,,,JER INSU DL 31x8 0.5ML C/10,,,yes,1156,721,109055,MAE0020_BJX
7501128119573,211.24,,,JER INSU DL 31X8 0.5ML C/100,,,yes,1156,721,109055,MAE0020_BJX
7501128156141,35.0,,,AGUJA INSU DL 32GX4MM C/10,,,yes,1156,721,109055,MAE0020_BJX
7501128156257,30.8,,,AGUJA INSU DL 33GX4MM C/10,,,yes,1156,721,109055,MAE0020_BJX
7501128156912,377.44,,,AGUJA INSU DL  32GX4MM C/100,,,yes,1156,721,109055,MAE0020_BJX
7501128156950,384.69,,,AGUJA INSU DL 33GX4MM C/100,,,yes,1156,721,109055,MAE0020_BJX
7501130709830,87.49,,,GELCAVIT HO 30 CAPS,,,yes,1156,721,109055,MAE0020_BJX
7501130711642,108.76,,,GELCAVIT Q10 30 CAPS,,,yes,1156,721,109055,MAE0020_BJX
7501130712359,87.8,,,MAXIVIT 30 CAPS,,,yes,1156,721,109055,MAE0020_BJX
7501130713158,75.32,,,LAXACAPS 30 PERLAS,,,yes,1156,721,109055,MAE0020_BJX
7501130713363,93.02,,,ULTIDIN 30 CAPS 20MG,,,yes,1156,721,109055,MAE0020_BJX
7501130713516,33.99,,,EUFENIL FTE 10 CAPS 400MG,,,yes,1156,721,109055,MAE0020_BJX
7501130713547,56.83,,,GELCAVIT INF 30 CAPS,,,yes,1156,721,109055,MAE0020_BJX
7501130713851,87.69,,,GELCAVIT PLATINUM 30 CAPS,,,yes,1156,721,109055,MAE0020_BJX
7501130713868,80.46,,,GELCAVIT 9 MES 30 CAPS 1.58G,,,yes,1156,721,109055,MAE0020_BJX
7501130742820,60.02,,,OMEGA 3 30 CAPS 0.73GR,,,yes,1156,721,109055,MAE0020_BJX
7501142924030,1224.35,,,IGEF 30 CAPS 200MG,,,yes,1156,721,109055,MAE0020_BJX
7501142970730,274.41,,,PATREX 4 TABS 100MG,,,yes,1156,721,109055,MAE0020_BJX
7501142974172,520.51,,,IGEF 10 CAPS 200MG,,,yes,1156,721,109055,MAE0020_BJX
7501159525015,123.61,,,EUCALIPTINE JBE 140ML,,,yes,1156,721,109055,MAE0020_BJX
7501159526029,307.51,,,EUCALIPTINE 10 AMPS 1ML,,,yes,1156,721,109055,MAE0020_BJX
7501159551014,781.01,,,PULMONAR OM ORAL 10 AMPS,,,yes,1156,721,109055,MAE0020_BJX
7501159580014,206.2,,,SINUBERASE 48 COMPR,,,yes,1156,721,109055,MAE0020_BJX
7501159580021,1305.58,,,PULMONAR OM SOL 20 AMPS 3ML,,,yes,1156,721,109055,MAE0020_BJX
7501159580182,232.43,,,SINUBERASE SUSP 10 AMPS 5ML,,,yes,1156,721,109055,MAE0020_BJX
7501159580359,8.46,,,PARACETAMOL GI 10 TABS 500MG,,,yes,1156,721,109055,MAE0020_BJX
7501159731331,40.49,,,PRES DUREX ULTRA SENTITIVO 3 PZS,,,yes,1156,721,109055,MAE0020_BJX
7501165000179,580.53,,,LASILACTON 16 CAPS,,,yes,1156,721,109055,MAE0020_BJX
7501165000186,357.41,,,LASIX 5 AMPS 2ML,,,yes,1156,721,109055,MAE0020_BJX
7501165000193,246.88,,,LASIX 24 TABS 40MG,,,yes,1156,721,109055,MAE0020_BJX
7501165000230,84.33,,,NEO MELUBRINA 10 TABS 500MG,,,yes,1156,721,109055,MAE0020_BJX
7501165000308,105.52,,,NEO MELUBRINA INF 5 SUPS,,,yes,1156,721,109055,MAE0020_BJX
7501165000315,143.78,,,NEO MELUBRINA JBE INF 100ML,,,yes,1156,721,109055,MAE0020_BJX
7501165000360,152.87,,,TABALON 10 TABS 400MG,,,yes,1156,721,109055,MAE0020_BJX
7501165000391,640.6,,,TRENTAL 30 GRAG 400MG,,,yes,1156,721,109055,MAE0020_BJX
7501165001220,415.85,,,TRITACE 16 TABS 2.5MG,,,yes,1156,721,109055,MAE0020_BJX
7501165001237,719.24,,,TRITACE 16 TABS 5MG,,,yes,1156,721,109055,MAE0020_BJX
7501165001695,490.66,,,AMARYL 15 TABS 2MG,,,yes,1156,721,109055,MAE0020_BJX
7501165001718,345.17,,,ALLEGRA 10 COMPR 120MG,,,yes,1156,721,109055,MAE0020_BJX
7501165001725,413.38,,,ALLEGRA 10 COMPR 180MG,,,yes,1156,721,109055,MAE0020_BJX
7501165001770,907.98,,,AMARYL 15 TABS 4MG,,,yes,1156,721,109055,MAE0020_BJX
7501165001800,404.84,,,ALOSOL SPRAY FCO 20ML,,,yes,1156,721,109055,MAE0020_BJX
7501165001862,3684.59,,,ARAVA 30 COMPR 20MG,,,yes,1156,721,109055,MAE0020_BJX
7501165002791,655.93,,,PROFENID 20CAPS 100MG,,,yes,1156,721,109055,MAE0020_BJX
7501165002890,136.18,,,MELOX PLUS CZA 50 TABS,,,yes,1156,721,109055,MAE0020_BJX
7501165002906,99.81,,,MELOX PLUS CZA 30 TABS,,,yes,1156,721,109055,MAE0020_BJX
7501165002913,136.18,,,MELOX PLUS MTA 50 TABS,,,yes,1156,721,109055,MAE0020_BJX
7501165002920,99.81,,,MELOX PLUS MTA 30 TABS,,,yes,1156,721,109055,MAE0020_BJX
7501165003040,136.22,,,ADEROGYL 15 ORAL 5 AMPS 3ML,,,yes,1156,721,109055,MAE0020_BJX
7501165005259,604.29,,,BI PROFENID 10 COMP 150MG,,,yes,1156,721,109055,MAE0020_BJX
7501165005280,1138.33,,,SHORANT VIAL 10ML           R,,,yes,1156,721,109055,MAE0020_BJX
7501165005624,1137.84,,,NEUROFLAX SOL. INY. 3 AMPS 4ML,,,yes,1156,721,109055,MAE0020_BJX
7501165005815,1703.36,,,STILNOX CR 28 TABS 12.5MG *G3*,,,yes,1156,721,109055,MAE0020_BJX
7501165005822,829.47,,,AMARYL M 16 CAPS 2MG,,,yes,1156,721,109055,MAE0020_BJX
7501165006157,2060.77,,,LANTUS SOLOSTAR 5 CART 3ML   R,,,yes,1156,721,109055,MAE0020_BJX
7501165006324,414.22,,,SHORANT SOLOSTAR 1 CART 3ML  R,,,yes,1156,721,109055,MAE0020_BJX
7501165006331,548.51,,,LANTUS SOLOSTAR 1 CART 3ML   R,,,yes,1156,721,109055,MAE0020_BJX
7501165006362,934.84,,,BI PROFENID 20 COMP 150MG,,,yes,1156,721,109055,MAE0020_BJX
7501165006430,237.8,,,MELOX NOCHE SUSP 360ML,,,yes,1156,721,109055,MAE0020_BJX
7501165006645,1385.21,,,REGIVAS 20 TABS 400MG,,,yes,1156,721,109055,MAE0020_BJX
7501165006683,841.36,,,DACTIL OB 30 COMPR 100MG,,,yes,1156,721,109055,MAE0020_BJX
7501165007192,764.31,,,CERVILAN 30 GRAG 80MG,,,yes,1156,721,109055,MAE0020_BJX
7501165007338,2052.51,,,COPLAVIX 28 TABS 75MG/100MG,,,yes,1156,721,109055,MAE0020_BJX
7501165007772,1574.24,,,APROVASC 28 TABS 10MG/150MG,,,yes,1156,721,109055,MAE0020_BJX
7501165007789,867.69,,,APROVASC 14 TABS 150/5MG,,,yes,1156,721,109055,MAE0020_BJX
7501165007802,1011.27,,,APROVASC 14 TABS 300MG/10MG,,,yes,1156,721,109055,MAE0020_BJX
7501165007819,1931.65,,,APROVASC 28 TABS 300/10MG,,,yes,1156,721,109055,MAE0020_BJX
7501165007833,1921.32,,,APROVASC 28 TABS 300/5MG,,,yes,1156,721,109055,MAE0020_BJX
7501165008953,965.82,,,AMARYL XM 16 TABS 4MG/850MG,,,yes,1156,721,109055,MAE0020_BJX
7501165008960,732.37,,,AMARYL XM 16 TABS 2MG/850MG,,,yes,1156,721,109055,MAE0020_BJX
7501165009486,69.6,,,LACTACYD SHAMP FEMINA 200ML,,,yes,1156,721,109055,MAE0020_BJX
7501165009523,69.6,,,LACTACYD SHAMP FRESH 200ML,,,yes,1156,721,109055,MAE0020_BJX
7501165010628,2394.42,,,TOUJEO SOL INY 3 PLUMA 1.5ML R,,,yes,1156,721,109055,MAE0020_BJX
7501165010673,141.48,,,HISTIACIL FAM JBE ADTO 140ML,,,yes,1156,721,109055,MAE0020_BJX
7501165010680,119.01,,,HISTIACIL FAM SOL PED 60ML,,,yes,1156,721,109055,MAE0020_BJX
7501165010727,142.27,,,HISTIACIL FAM JBE INF 140ML,,,yes,1156,721,109055,MAE0020_BJX
7501165010772,81.01,,,LACTACYD NEUTRALIZE 220 ML,,,yes,1156,721,109055,MAE0020_BJX
7501165010826,432.83,,,ENTEROGERMINA 10 AMP 5ML,,,yes,1156,721,109055,MAE0020_BJX
7501165011410,181.17,,,LONOL CREMA 60GR,,,yes,1156,721,109055,MAE0020_BJX
7501165011427,117.37,,,MUCOANGIN 18 PAST 20MG LIMON,,,yes,1156,721,109055,MAE0020_BJX
7501165011434,117.37,,,MUCOANGIN 18 PAST 20 MG MENTA,,,yes,1156,721,109055,MAE0020_BJX
7501165011601,496.66,,,BUSCAPINA COMPOSITUM 36 TABS 10/250MG,,,yes,1156,721,109055,MAE0020_BJX
7501165011632,393.13,,,BUSCAPINA COMPOSITUM 20 TABS 10/250MG,,,yes,1156,721,109055,MAE0020_BJX
7501165011649,194.62,,,BUSCAPINA 24 TABS 10MG,,,yes,1156,721,109055,MAE0020_BJX
7501165011656,138.43,,,BUSCAPINA FEM 10 TABS 400MG,,,yes,1156,721,109055,MAE0020_BJX
7501165011670,158.38,,,ISODINE ESPUMA 120ML,,,yes,1156,721,109055,MAE0020_BJX
7501165011687,154.75,,,ISODINE SOL 120ML,,,yes,1156,721,109055,MAE0020_BJX
7501165011694,158.24,,,ISODINE BUCOFARINGEO 120ML,,,yes,1156,721,109055,MAE0020_BJX
7501165011700,337.26,,,LONOL SOL SPRAY NEBULIZA ORAL 30ML,,,yes,1156,721,109055,MAE0020_BJX
7501165011984,2969.78,,,SOLIQUA INY 3PEN 100U/ML+33  R,,,yes,1156,721,109055,MAE0020_BJX
7501165012004,2969.78,,,SOLIQUA INY 3PEN 100U/ML+50  R,,,yes,1156,721,109055,MAE0020_BJX
7501168710112,41.12,,,LOC SIETE MACHOS 50ML,,,yes,1156,721,109055,MAE0020_BJX
7501168710211,62.96,,,LOC SIETE MACHOS 110 ML,,,yes,1156,721,109055,MAE0020_BJX
7501168710426,134.91,,,LOC SIETE MACHOS 400ML,,,yes,1156,721,109055,MAE0020_BJX
7501168710532,179.24,,,LOC SIETE MACHOS 750ML,,,yes,1156,721,109055,MAE0020_BJX
7501168710549,238.35,,,LOC SIETE MACHOS 1000ML,,,yes,1156,721,109055,MAE0020_BJX
7501168710815,26.98,,,JAB SIETE MACHOS 90GR,,,yes,1156,721,109055,MAE0020_BJX
7501168810409,561.68,,,SALOFALK ENV 60 GRAG,,,yes,1156,721,109055,MAE0020_BJX
7501168810508,475.75,,,URSOFALK 50 CAPS 250MG,,,yes,1156,721,109055,MAE0020_BJX
7501168810515,606.17,,,URSOFALK 30 TABS 500MG,,,yes,1156,721,109055,MAE0020_BJX
7501168810713,630.79,,,SALOFALK 40 GRAG 500MG,,,yes,1156,721,109055,MAE0020_BJX
7501168810751,685.08,,,SALOFALK 14 SUPOSITORIOS 1GR,,,yes,1156,721,109055,MAE0020_BJX
7501168810775,905.49,,,SALOFALK 1 GR 30 TABS,,,yes,1156,721,109055,MAE0020_BJX
7501168830100,354.23,,,FARMEBAN 30 CAPS,,,yes,1156,721,109055,MAE0020_BJX
7501168861227,266.06,,,PEARLS CAPS PROB 1000M UFC,,,yes,1156,721,109055,MAE0020_BJX
7501168870311,320.01,,,TEBONIN 24 GRAG 40MG,,,yes,1156,721,109055,MAE0020_BJX
7501168870342,1142.01,,,TEBONIN OD 240MG TABLETAS C/28,,,yes,1156,721,109055,MAE0020_BJX
7501168870403,351.17,,,TEBOVEN 40 GRAG 300MG,,,yes,1156,721,109055,MAE0020_BJX
7501168870502,586.08,,,HIPERIKAN 40 GRAG 300MG,,,yes,1156,721,109055,MAE0020_BJX
7501168870618,792.59,,,UROGUTT 40 CAPS 160MG,,,yes,1156,721,109055,MAE0020_BJX
7501168870625,745.59,,,PROSGUTT 40 CAPS,,,yes,1156,721,109055,MAE0020_BJX
7501168870816,162.67,,,UMCKALOABO 20 GRAG,,,yes,1156,721,109055,MAE0020_BJX
7501168890142,414.35,,,NEO LAIKAN 30 GRAGEAS,,,yes,1156,721,109055,MAE0020_BJX
7501168890159,329.21,,,VITANCO CAJA CON BLIST 30 TABS,,,yes,1156,721,109055,MAE0020_BJX
7501168890180,531.58,,,TEBONIN FORTE 24 GRAG 80MG,,,yes,1156,721,109055,MAE0020_BJX
7501168890210,454.63,,,LASEA 28 CAPS 80MG,,,yes,1156,721,109055,MAE0020_BJX
7501168890227,304.24,,,LASEA 14 CAPS 80MG,,,yes,1156,721,109055,MAE0020_BJX
7501174601022,237.91,,,CALCIGENOL DOBLE SUSP 340ML,,,yes,1156,721,109055,MAE0020_BJX
7501174603309,471.24,,,NEUROFLAX SOL.INY. 1 AMPS 4ML,,,yes,1156,721,109055,MAE0020_BJX
7501174603804,736.29,,,SURGAM 300 C/30 COMPR 300MG,,,yes,1156,721,109055,MAE0020_BJX
7501201310026,2529.13,,,ANTIVIPMYN F.A. 1AMPS 10ML   E,,,yes,1156,721,109055,MAE0020_BJX
7501201400352,1078.52,,,LUMIGAN  SOL 3 ML,,,yes,1156,721,109055,MAE0020_BJX
7501201400437,748.82,,,REFRESH LIQUIGEL GTS 15ML,,,yes,1156,721,109055,MAE0020_BJX
7501201400581,965.89,,,COMBIGAN D SOL FCO 5ML,,,yes,1156,721,109055,MAE0020_BJX
7501201400604,721.52,,,ACULAREN LS SOL 5ML,,,yes,1156,721,109055,MAE0020_BJX
7501201400635,1178.87,,,GANFORTI SOL OFT 3ML,,,yes,1156,721,109055,MAE0020_BJX
7501201400659,734.49,,,OPTIVE SOL OFTAL 15ML,,,yes,1156,721,109055,MAE0020_BJX
7501201400680,490.25,,,PREDNEFRIN SF 1% SUSP 5ML,,,yes,1156,721,109055,MAE0020_BJX
7501201400697,2137.94,,,RESTASIS 0.05% 30 AMP 0.4ML,,,yes,1156,721,109055,MAE0020_BJX
7501201400710,599.33,,,OPTIVE SOL OFTAL 10ML,,,yes,1156,721,109055,MAE0020_BJX
7501201400727,1570.69,,,COMBIGAN D SOL FCO 10ML,,,yes,1156,721,109055,MAE0020_BJX
7501201400796,1142.01,,,ZYPRED SOL 6ML,,,yes,1156,721,109055,MAE0020_BJX
7501201400826,877.83,,,ZYPRED SUSPENSION OFT 3ML,,,yes,1156,721,109055,MAE0020_BJX
7501201400833,892.96,,,LUMIGAN RC 3 ML,,,yes,1156,721,109055,MAE0020_BJX
7501201401458,542.0,,,REFRESH FUSION SOL 10ML,,,yes,1156,721,109055,MAE0020_BJX
7501201401465,750.87,,,REFRESH FUSION 15 ML,,,yes,1156,721,109055,MAE0020_BJX
7501201401557,962.48,,,ELESTAT SOL 0.05% 5ML,,,yes,1156,721,109055,MAE0020_BJX
7501201401571,1112.66,,,TRIPLIGAN C SOL 5ML,,,yes,1156,721,109055,MAE0020_BJX
7501201448088,635.51,,,OXYLIN SOL 10ML,,,yes,1156,721,109055,MAE0020_BJX
7501201490797,806.85,,,REFRESH TEARS GTS 15ML,,,yes,1156,721,109055,MAE0020_BJX
7501228300284,599.24,,,MINOCIN 24 GRAG 50MG        *A,,,yes,1156,721,109055,MAE0020_BJX
7501228300291,598.66,,,MINOCIN 12 GRAG 100MG       *A,,,yes,1156,721,109055,MAE0020_BJX
7501249600370,566.67,,,GESTIL 30 COMPRIMIDOS 100MG,,,yes,1156,721,109055,MAE0020_BJX
7501249600462,876.99,,,DEXTION 30 TABS 100 MG,,,yes,1156,721,109055,MAE0020_BJX
7501249600516,991.67,,,NUNTERA 28 TABS 2MG,,,yes,1156,721,109055,MAE0020_BJX
7501249600608,303.58,,,TALARIC 30 CAPS,,,yes,1156,721,109055,MAE0020_BJX
7501249600783,1343.0,,,TAXAM 30 TAB .250 MG    *G2*,,,yes,1156,721,109055,MAE0020_BJX
7501249600943,256.35,,,"MOREBON 5,000 UI 60 TABS",,,yes,1156,721,109055,MAE0020_BJX
7501249601186,876.99,,,MOVUREN SOLUCION 100MG/150ML,,,yes,1156,721,109055,MAE0020_BJX
7501249601230,414.21,,,FARMAXETINA 28 CAPS 20MG,,,yes,1156,721,109055,MAE0020_BJX
7501249601322,995.4,,,ITRAVIL AP 30 TABS 60MG   *G3*,,,yes,1156,721,109055,MAE0020_BJX
7501249601490,497.7,,,IFA LOSE 30 TABS 1MG      *G3*,,,yes,1156,721,109055,MAE0020_BJX
7501249601599,304.93,,,ORALIA  21 TABS 2.0MG,,,yes,1156,721,109055,MAE0020_BJX
7501249601674,978.18,,,MOVUREN 60 TABS  500MG,,,yes,1156,721,109055,MAE0020_BJX
7501249601681,1011.91,,,MOVUREN 30 TABS 1000MG,,,yes,1156,721,109055,MAE0020_BJX
7501249601872,1659.0,,,ITRAVIL AP 60 TABS 60MG   *G3*,,,yes,1156,721,109055,MAE0020_BJX
7501249601902,256.35,,,PAULA 21 TABS 0.15MG,,,yes,1156,721,109055,MAE0020_BJX
7501249601926,14.23,,,POSTDAY TOALLITAS HUMEDAS C/12,,,yes,1156,721,109055,MAE0020_BJX
7501249602022,282.66,,,PREVITA MOM 30 CAPS 30MG,,,yes,1156,721,109055,MAE0020_BJX
7501249602039,404.76,,,PLENIREN 30 CAPS 30MG,,,yes,1156,721,109055,MAE0020_BJX
7501249602176,1327.2,,,KLODEX 100 TABS 2MG       *G2*,,,yes,1156,721,109055,MAE0020_BJX
7501249602220,843.26,,,GIRANDA 60 TABS,,,yes,1156,721,109055,MAE0020_BJX
7501249602350,1275.01,,,DEXTION XR 30 TABS 300 MG,,,yes,1156,721,109055,MAE0020_BJX
7501249602381,1011.91,,,ONIREN 30 TAB 650 MG,,,yes,1156,721,109055,MAE0020_BJX
7501249602800,775.6,,,PHLEBODIA 30 COMP 600MG,,,yes,1156,721,109055,MAE0020_BJX
7501249602893,414.88,,,TENDIREN 60 TABS 125/10.62/50M,,,yes,1156,721,109055,MAE0020_BJX
7501249603166,349.3,,,POLYGYNAX 6 CAPS VAG,,,yes,1156,721,109055,MAE0020_BJX
7501249603609,354.17,,,MUVARETA 60 CAPS,,,yes,1156,721,109055,MAE0020_BJX
7501249603777,510.0,,,TRESSVIN 28 TABS 50MG,,,yes,1156,721,109055,MAE0020_BJX
7501249603838,142.2,,,IFA ACXION 30 TABS 6.4 MG  *G3*,,,yes,1156,721,109055,MAE0020_BJX
7501249603906,613.89,,,KRILL ANTARTA 60 CAPS,,,yes,1156,721,109055,MAE0020_BJX
7501249603920,1416.67,,,ORAXINE 28 TABS 100 MG,,,yes,1156,721,109055,MAE0020_BJX
7501249603944,640.87,,,FLESTINA 30 CAP 150/150/100 MG,,,yes,1156,721,109055,MAE0020_BJX
7501249604057,1011.91,,,IBARELA 1 TABS 150 MG,,,yes,1156,721,109055,MAE0020_BJX
7501249605252,663.6,,,IFA LOSE 30 TABS 2MG      *G3*,,,yes,1156,721,109055,MAE0020_BJX
7501249605337,1949.72,,,ITRAVIL IFA 60 CAPS 30 MG    *G3*,,,yes,1156,721,109055,MAE0020_BJX
7501249605405,204.61,,,FARMAPRAM 30 TABS 0.25MG  *G2*,,,yes,1156,721,109055,MAE0020_BJX
7501249605412,270.18,,,FARMAPRAM 30 TABS 0.50MG  *G2*,,,yes,1156,721,109055,MAE0020_BJX
7501249605429,1327.2,,,FARMAPRAM 90 TABS 1MG     *G2*,,,yes,1156,721,109055,MAE0020_BJX
7501249605634,58.41,,,POSTDAY 2 TABS 0.75MG,,,yes,1156,721,109055,MAE0020_BJX
7501249605689,742.07,,,MOMENTS 30 TABS 50MG,,,yes,1156,721,109055,MAE0020_BJX
7501249605818,373.67,,,IFA ACXION 30 TABS 30 MG   *G3*,,,yes,1156,721,109055,MAE0020_BJX
7501249605849,539.57,,,ACXION AP 30 TABS 30MG    *G3*,,,yes,1156,721,109055,MAE0020_BJX
7501249605894,193.55,,,ACXION C 30 CAPS 15MG     *G3*,,,yes,1156,721,109055,MAE0020_BJX
7501249605900,422.8,,,PHLEBODIA 15 COMP 600MG,,,yes,1156,721,109055,MAE0020_BJX
7501249606068,541.15,,,IFA-NOREX 30 TABS 50MG    *G3*,,,yes,1156,721,109055,MAE0020_BJX
7501249606259,269.84,,,LEBEN CELTICS 21 CAPS 120MG,,,yes,1156,721,109055,MAE0020_BJX
7501249606778,63.71,,,POSTDAY 1 COMP 1.5MG,,,yes,1156,721,109055,MAE0020_BJX
7501249607119,1261.52,,,EILEN 28 TABS 60MG,,,yes,1156,721,109055,MAE0020_BJX
7501249607195,390.26,,,KLODEX SOL 10 ML 2.5 MG/ML  *G2*,,,yes,1156,721,109055,MAE0020_BJX
7501249607263,436.08,,,BUTRONIN 30 TABS 10 MG *G2*,,,yes,1156,721,109055,MAE0020_BJX
7501249607300,414.75,,,BLAMENO 30 TABS 3MG *G2*,,,yes,1156,721,109055,MAE0020_BJX
7501249607317,269.84,,,AMET 50 TAB 100MCG,,,yes,1156,721,109055,MAE0020_BJX
7501249607898,355.5,,,ACXION C 30 CAPS 30MG     *G3*,,,yes,1156,721,109055,MAE0020_BJX
7501249608048,843.26,,,HIALOFLEX 30 CAPS,,,yes,1156,721,109055,MAE0020_BJX
7501249608246,1011.91,,,PROBIO SATYS 60CAPS,,,yes,1156,721,109055,MAE0020_BJX
7501249608260,148.41,,,ARIADNE 10 TABS 20MG/400MG,,,yes,1156,721,109055,MAE0020_BJX
7501249608284,607.15,,,LEIDEN 30 TABS 800 MG,,,yes,1156,721,109055,MAE0020_BJX
7501250811260,1454.74,,,VASCULFLOW 60 TABS 250/225/25 MG,,,yes,1156,721,109055,MAE0020_BJX
7501250811376,1419.85,,,NUVIGIL 30 TABS 150 MG,,,yes,1156,721,109055,MAE0020_BJX
7501250811383,807.55,,,NUVIGIL 10 TABS 150 MG,,,yes,1156,721,109055,MAE0020_BJX
7501250811499,1239.23,,,JADAVAN 28 TABS 5/160 MG,,,yes,1156,721,109055,MAE0020_BJX
7501250811536,606.57,,,RIUNIL 200 MG 20 TABS,,,yes,1156,721,109055,MAE0020_BJX
7501250813295,1773.4,,,DOLOCARTIGEN 30 CAPS 50MG,,,yes,1156,721,109055,MAE0020_BJX
7501250813363,980.55,,,CARTIGEN 30 CAPS 50MG,,,yes,1156,721,109055,MAE0020_BJX
7501250813530,1462.46,,,DOLOCARTIGEN 20 CAPS 50MG,,,yes,1156,721,109055,MAE0020_BJX
7501250813608,955.76,,,DOLOCAM PLUS 20 CAPS 7.5/215 MG,,,yes,1156,721,109055,MAE0020_BJX
7501250813639,941.03,,,DOLOCAM PLUS 10 CAPS 15/215MG,,,yes,1156,721,109055,MAE0020_BJX
7501250822174,814.48,,,NURO-B 20 TABS 7.5 MG,,,yes,1156,721,109055,MAE0020_BJX
7501250829852,630.34,,,SINERGIX  10CAPS 25/10 MG,,,yes,1156,721,109055,MAE0020_BJX
7501250829890,1033.7,,,SINERGIX 20 CAP 25/10MG,,,yes,1156,721,109055,MAE0020_BJX
7501250838236,844.2,,,TREMEPEN 20 CAPS 300/25MG,,,yes,1156,721,109055,MAE0020_BJX
7501250838359,736.72,,,CARTIGEN 20 CAPS 50MG,,,yes,1156,721,109055,MAE0020_BJX
7501250838458,673.58,,,TREMECOX 20 TABS 300/7.5 MG,,,yes,1156,721,109055,MAE0020_BJX
7501250838533,748.62,,,VASCULFLOW 20 TABS 250MG/225MG,,,yes,1156,721,109055,MAE0020_BJX
7501250838588,899.19,,,TRIVAFLUC 4 TABS,,,yes,1156,721,109055,MAE0020_BJX
7501250838878,1513.69,,,CARTIGEN NF 30 TABS 600/50MG,,,yes,1156,721,109055,MAE0020_BJX
7501250838915,1213.01,,,TREMEPEN 30 CAPS 300/25MG,,,yes,1156,721,109055,MAE0020_BJX
7501250838939,904.14,,,VASCULFLOW 30 TABS 250MG/225MG,,,yes,1156,721,109055,MAE0020_BJX
7501250838946,837.19,,,ZOFILIP 30 TABS 200/20 MG,,,yes,1156,721,109055,MAE0020_BJX
7501250839967,675.55,,,TREMECOX 20 TABS 300/15 MG,,,yes,1156,721,109055,MAE0020_BJX
7501250882000,56.0,,,DERMODINE SOLUCION 120ML,,,yes,1156,721,109055,MAE0020_BJX
7501250882017,56.0,,,DERMODINE ESPUMA 120ML,,,yes,1156,721,109055,MAE0020_BJX
7501250882024,56.0,,,DERMODINE BUCOFARIG 120ML,,,yes,1156,721,109055,MAE0020_BJX
7501258200028,305.22,,,DOMEBORO POLVO PH 4.2 12SOB2.2,,,yes,1156,721,109055,MAE0020_BJX
7501258200127,67.51,,,COLSER 30 TABS 200 MG,,,yes,1156,721,109055,MAE0020_BJX
7501258203234,1213.7,,,TRADERMA UNG 0.1% TUBO 30GR,,,yes,1156,721,109055,MAE0020_BJX
7501258203418,52.13,,,SERRALPINA COMPUESTA 10 TABS 10/250 MG,,,yes,1156,721,109055,MAE0020_BJX
7501258203586,53.92,,,LONIXER 10 TABS 250 MG,,,yes,1156,721,109055,MAE0020_BJX
