vendor_id,super_catalog_id,descripción,name,base_price,percentage
1156,7501080921139,NAIR CREMA DEPILA P/SENS 150ML,México,85.22,
1156,7501080950139,PRES TROJAN CLASICO C/3,México,41.9,
1156,7501080952133,PRES TROJAN ECSTASY TEXT C/2,México,47.03,
1156,7501080953017,PRES TROJAN FIRE ICE C/3 PZA,México,47.02,
1156,7501080954779,PRES TROJAN P DES P/PLACER 3PZ,México,47.03,
1156,7501080954199,PRES TROJAN PIEL DESNUDA C/3,México,47.03,
1156,7501080954458,PRUEBA DE EMBA FIRST RESPO 6P,México,117.48,
1156,7501080920842,PRUEBA DE EMBA GRAVIX M FACIL,México,42.37,
1156,7501070600853,REPLENS 6 APLICADORES,México,275.34,
1156,7501080912274,STERIMAR BEBE SOL HIG NASAL50M,México,160.13,
1156,7501080911178,STERIMAR COBRE 100ML,México,185.49,
1156,7501080912281,STERIMAR HYPERTONIC 100ML,México,194.11,
1156,7501080954212,STERIMAR INF SOL NASAL 50ML,México,162.27,
1156,7501080911185,STERIMAR MANGANESO 100ML,México,185.49,
1156,7501080912076,STERIMAR SOL HIG NASAL 100ML,México,171.21,
1156,7501080912083,STERIMAR SOL HIG NASAL 50ML,México,133.75,
1156,7501165001800,ALOSOL SPRAY FCO 20ML,México,406.69,0.0
1156,7501165007772,APROVASC 28 TABS 10MG/150MG,México,1527.76,0.0
1156,7501165007796,APROVASC 28 TABS 150/5MG,México,1527.76,0.0
1156,7501165007819,APROVASC 28 TABS 300/10MG,México,1874.84,0.0
1156,7501165007833,APROVASC 28 TABS 300/5MG,México,1864.51,0.0
1156,7501328975436,ARALEN 30 TABS*A,México,403.84,0.0
1156,7501061001003,BENTYL 30 CAPS 10MG,México,275.37,0.0
1156,7501072340092,FLAGYL 30 COMPR 500 MG,México,234.24,0.0
1156,7501072340139,FLAGYL SOL INY 500MG 100ML,México,284.8,0.0
1156,7501072340153,FLAGYL SUSP 125MG 120ML,México,149.12,0.0
1156,7501072340160,FLAGYL SUSP 250MG 120ML,México,227.84,0.0
1156,7501072340115,FLAGYL V 10 OVULOS 500MG,México,193.92,0.0
1156,7501072340108,FLAGYSTATIN V 10 OVULOS,México,425.6,0.0
1156,7501165007697,ORELOX 10 COMP 200G*A,México,755.2,0.0
1156,7501165006676,ORELOX SUSP INF 100MG*A,México,466.56,
1156,7501328979366,PIRIMIR 24 COMPR,México,209.04,0.0
1156,7501328979106,STILNOX 30 TABS 10 MG*G3*,México,1589.74,0.0
1156,7501174603804,SURGAM 300 C/30 COMPR 300MG,México,709.12,0.0
1156,7501165000360,TABALON 10 TABS 400MG,México,158.12,0.0
1156,7501165000391,TRENTAL 30 GRAG 400MG,México,637.42,0.0
1156,7501165004900,TRITACE 16 TABS 10MG,México,787.81,0.0
1156,7501165001220,TRITACE 16 TABS 2.5MG,México,400.62,0.0
1156,7501165001237,TRITACE 16 TABS 5MG,México,693.09,0.0
1156,7501165001206,TRITAZIDE 16 TABS 2.5/12.5MG,México,462.7,
1156,7501165001213,TRITAZIDE 16 TABS 5/25MG,México,732.77,
1156,7506358100001,INNOVAIR AEROSOL 120 DOSISR,México,832.22,0.0
1156,7506358100087,INNOVAIR NEXTHALER PVO 120 DCS,México,906.78,0.0
1156,7506358100056,RIBUSPIR AEROSOL 200 DOSIS,México,708.65,0.0
1156,7502216935778,ZINNAT 10 TABS 250MG*A,México,444.42,0.0
1156,7502216935792,ZINNAT 10 TABS 500MG*A,México,713.86,0.0
1156,7502216935785,ZINNAT 14 TABS 250MG*A,México,595.96,0.0
1156,7502216935808,ZINNAT SUSP 125MG 50ML*A,México,387.91,0.0
1156,7502216935815,ZINNAT SUSP 250MG 50ML*A,México,527.09,0.0
1156,7503007315311,ABRIXONE 10 TABS 500MG,México,561.66,0.0
1156,7501070618995,AEROFLUX SOL 120ML,México,295.04,0.0
1156,7501070635596,AS COR GOTAS 10MG 24ML,México,360.1,0.0
1156,7501070612955,CLAVULIN 12H 10 TABS 875/125*A,México,614.39,0.0
1156,7501070612832,CLAVULIN 12H SUSP 50ML*A,México,371.18,0.0
1156,7501070612856,CLAVULIN 12H SUSP 600MG 50ML*A,México,379.89,0.0
1156,7501070612771,CLAVULIN 12H SUSP PED 40ML  *A,México,211.05,0.0
1156,7501070612894,CLAVULIN 15 TABS 500MG*A,México,571.51,0.0
1156,7501070612917,CLAVULIN SUSP 250MG 75ML*A,México,368.5,0.0
1156,7501070615376,COVERSYL 14 TABS 4MG,México,762.3,0.0
1156,7501070638474,CRISVI 30 TABS 10MG,México,401.94,0.0
1156,7501070638481,CRISVI 30 TABS 20MG,México,625.02,0.0
1156,7501070615277,DAFLON 500M 20 GRAG 500MG,México,563.64,0.0
1156,7501070602178,GAMO 14 TABS 20MG,México,630.96,0.0
1156,7501070602437,GREMILTAL 10 CAPS 45MG,México,388.48,0.0
1156,7501070602451,GREMILTAL 10 CAPS 75MG,México,440.96,0.0
1156,7501070618650,LAXOYA 20 COMP 50MG,México,165.66,0.0
1156,7501070636517,OMURO 15 TABS 40MG,México,444.84,0.0
1156,7501070636531,OMURO 30 TABS 40MG,México,764.94,0.0
1156,7501070635350,PENAMOX M 12 CAPS 500MG*A,México,283.8,0.0
1156,7501070635183,PENAMOX 12 CAPS 500MG*A,México,213.18,0.0
1156,7501070635114,PENAMOX 12 TABS 1GR*A,México,304.26,
1156,7501070635541,PENAMOX 12H 8 TABS 875MG*A,México,222.42,
1156,7501070635558,PENAMOX 12H DUO 10 TAB 875MG*A,México,444.18,0.0
1156,7501070635565,PENAMOX 12H DUO SUSP 50ML 600,México,328.68,0.0
1156,7501070635411,PENAMOX M SUSP PED 250MG/75M*A,México,269.28,0.0
1156,7501070635435,PENAMOX M SUSP PED 500MG 75M*A,México,368.94,0.0
1156,7501070635473,PENAMOX SUSP PED 12H 400MG/5*A,México,190.08,
1156,7501070635237,PENAMOX SUSP PED 250MG/75ML *A,México,195.36,0.0
1156,7501070635299,PENAMOX SUSP PED 500MG 75ML *A,México,229.68,0.0
1156,7501070634810,POSIPEN 12 CAPS 500MG*A,México,370.26,0.0
1156,7501070601171,POSIPEN 12H 10 TABS 1GR*A,México,410.52,0.0
1156,7501070634698,POSIPEN SUSP PED 250MG 90ML *A,México,380.16,0.0
1156,7501070615123,PRANOSINE 20 TABS 500MG,México,543.18,0.0
1156,7501070615048,PRANOSINE JBE 60ML,México,452.1,0.0
1156,7501070635756,STADIUM 10 TABS 25MG,México,435.6,0.0
1156,7501070635763,STADIUM SOL INY 50MG/2ML,México,584.76,0.0
1156,7501070648008,TEMERIT 14 COMP 5MG,México,498.96,0.0
1156,7501070648022,TEMERIT 28 COMP 5MG,México,948.42,0.0
1156,7501070612368,TREDA 20 TABS,México,167.64,0.0
1156,7501070612320,TREDA SUSP 75ML,México,149.82,0.0
1156,7501070635718,VONTROL 2 AMPS 40MG 2ML,México,159.06,0.0
1156,7501070635664,VONTROL 25 TABS 25MG,México,289.08,0.0
1156,7501070635671,VONTROL LP 10 TABS 100MG,México,289.08,0.0
1156,7501070615437,ZANIDIP 10 TABS 10MG,México,429.66,0.0
1156,7501070615475,ZANIDIP 14 TABS 20MG,México,994.62,0.0
1156,7501070615451,ZANIDIP 30 TABS 10MG,México,1164.24,0.0
1156,7501070602222,ZANIDUAL 14 TABS 20/10MG,México,780.78,0.0
1156,7501122961024,ARGENTAFIL CREMA 1% 160 G,México,458.22,0.0
1156,7501122961017,ARGENTAFIL CREMA 1% 30 G,México,192.78,0.0
1156,7501122900467,ARGENTAFIL SUS SPRAY 1% 30 ML,México,211.46,0.0
1156,7501122960201,ARRETIN CREMA 0.5% 30GR,México,308.51,0.0
1156,7501123013340,BEDOYECTA CAPS C/30,México,342.98,0.0
1156,7501123001606,BEDOYECTA PED 30 TABS,México,306.6,0.0
1156,7501123013302,"BEDOYECTA TRI INY 50,000 5 JER",México,455.59,0.0
1156,7501123001231,BEDOYECTA + G TABLETAS C/30,México,322.82,0.0
1156,7501122961253,BENEDORM 20 TABS SUBLIN 5MG,México,353.98,0.0
1156,7501122961246,BENEDORM 40 TABS SUBLIN 3 MG,México,391.91,0.0
1156,7501123016808,BIOPROTECT 30 CAPS,México,389.09,0.0
1156,7501057005848,CALADRYL CLEAR LOC CUT 180ML,México,200.11,0.0
1156,7501057005312,CALADRYL SUSP CUT 180ML,México,171.84,0.0
1156,7501122961413,CARBOTURAL 60 TABS 250 MG,México,384.84,0.0
1156,7501123011209,CARDISPAN 20 TABS MAST 1 GR,México,713.52,0.0
1156,7501123010707,CARDISPAN SOL 30% 60ML,México,606.59,0.0
1156,7501123010738,CARDISPAN SOL 10% 120 ML,México,377.34,0.0
1156,7501123010608,CARDISPAN INY. 5 ML. C/5,México,443.97,0.0
1156,7501122960317,CLOBESOL CREMA 0.05 % 30 G,México,493.05,0.0
1156,7501122901594,DERFINA CRM CUT  1% 30G,México,249.6,
1156,7501122901679,DERFINA SOL CUT 1% 30ML,México,222.23,
1156,7501122900313,DERMATIX ULTRA GEL 15 G,México,482.65,
1156,7501122962106,DEXTREVIT INY. C/2 FCO. AMP,México,287.39,0.0
1156,7501122900399,EFUDIX CREMA 5% 20G,México,940.78,0.0
1156,7501122900795,EFUDIX LPS CRM TOP 0.5% 20 G,México,1200.11,0.0
1156,7501122961505,ELDOQUIN CREMA 2% 30 G,México,375.67,0.0
1156,7501122961901,ELDOQUIN CREMA 4% 30 G,México,458.47,0.0
1156,7501122900788,ELIDEL 1% 30 G CREMA,México,1184.51,0.0
1156,7501122900771,ELIDEL 1% 15 G CREMA,México,623.0,0.0
1156,7501123012923,ENI TABS 500 MG C/14,México,624.66,0.0
1156,7501123012909,ENI TABS 500 MG C/8,México,394.65,0.0
1156,7501122963806,ESPACIL 20 TABS 10 MG,México,211.96,0.0
1156,7501122963707,ESPACIL COMPUESTO 20 CAPS 10 M,México,340.18,0.0
1156,75004972,ESPACIL SOL. GOTAS 15ML,México,240.9,0.0
1156,7501122962700,ESPAVEN 24 TABS 50 MG/ 40 MG,México,161.27,0.0
1156,7501122963028,ESPAVEN ENZ. GRAGEAS C/50,México,307.48,0.0
1156,7501122963103,ESPAVEN MD 20 CAPS 40MG/10MG,México,243.36,0.0
1156,7501123014613,FIRAC 10 TABS 125 MG,México,215.49,0.0
1156,7501123014644,FIRAC 10 TABS 250 MG,México,333.15,0.0
1156,7501123014101,FIRAC PLUS 20 TABS 125 MG,México,351.96,0.0
1156,7501123011711,FITOESTIMULINA GASAS C/10,México,702.44,0.0
1156,7501123000401,FITOESTIMULINA GASAS C/3,México,266.38,0.0
1156,7501123011704,FITOESTIMULINA CREMA TOP. 30G,México,479.25,0.0
1156,7501122963516,FOTORAL 30 CAPS,México,373.93,0.0
1156,7501122969808,IVEXTERM TABS 6 MG C/2,México,174.58,0.0
1156,7501122900801,IVEXTERM TAB ORL 6MG C/4,México,273.4,0.0
1156,7501122964902,K-50 SOL INY.50MG/5ML C/1,México,175.94,0.0
1156,7501122962502,LEVOCOF SOL 60MG/10ML 120ML,México,201.48,0.0
1156,7501122966319,MESTINON TIMESPAN 180MG 30 TAB,México,729.76,
1156,7501122962410,MICROSONA CREMA 1% 30 G,México,228.78,
1156,7501122965602,PROSTIGMINE INY. 0.5 MG C/6,México,221.38,0.0
1156,7501122966609,REGULACT JBE 10G/15ML 120ML,México,219.06,0.0
1156,7501122966630,REGULACT JBE 10G/15ML 240ML,México,298.6,
1156,7501122966623,REGULACT SOBRES 5 G  C/15,México,252.62,0.0
1156,7501123017300,SINPEBAC UNG. 2% 15 G,México,282.03,0.0
1156,7501122967019,SUPRA TABLETAS 4MG C/30,México,486.18,0.0
1156,7501122900504,TECNODRON TABS 35MG C/4,México,1114.88,0.0
1156,7501123019700,UNIFER CAPS. 18 MG C/30,México,292.8,0.0
1156,7501123019717,UNIFERFOL CAPS. 36 MG C/30,México,453.03,0.0
1156,7501123018031,VANTAL BUCOFARINGEO SOL 360ML,México,280.56,0.0
1156,7501123018024,VANTAL SOL.BUCOF. C/NEBUL.  40,México,411.22,0.0
1156,7501123017805,VANTAL GEL 5%  C/60 G.,México,243.68,0.0
1156,7501123017713,VANTAL PASTA DENTAL C/60 G,México,195.31,
1156,7501123018208,VANTAL SOL. VAG. 5 % 50ML,México,189.3,0.0
1156,7501122969600,VILONA CRA 7.5% TB 15 G,México,461.43,0.0
1156,7501122969617,VILONA CRA 7.5% TB 5 G,México,223.8,0.0
1156,75004989,VILONA PED GTS 15ML,México,155.27,0.0
1156,7501122969310,VILONA SOL 120 ML,México,542.84,0.0
1156,7501123018918,VIRAZIDE CAPS.  400 MG C/18,México,1518.05,0.0
1156,7501123018307,VIRAZIDE CREMA 7.5% C/15 G,México,466.35,0.0
1156,7501123018314,VIRAZIDE CREMA 7.5 % C/5 G,México,225.87,0.0
1156,7501123019502,VIRAZIDE INY. 100 MG 12 ML,México,406.85,0.0
1156,75004958,VIRAZIDE GTS PED 40MG/15ML,México,155.36,0.0
1156,7501123018710,VIRAZIDE SOLUCION 100MG/120ML,México,545.4,0.0
1156,7501125116810,AGRIFEN 10 TABLETAS,México,27.79,0.0
1156,7501125110719,AGUA EST. P/IRRIGAR PLAST 1000,México,44.7,0.0
1156,7501125111112,AGUA INY 100 AMP 3ML VIDRIO,México,422.5,
1156,7502268541699,AGUA INY 100 AMPS 10ML,México,596.55,
1156,7501125199790,AGUA INY 100 AMPS 3ML,México,337.99,0.0
1156,7501125111129,AGUA INY 100 AMPS 5ML,México,523.92,
1156,7501125111105,AGUA INY 10ML C/100 AMP PLAST,México,505.3,0.0
1156,7501125110924,AGUA INY P/IRRIG 3 LT,México,99.98,
1156,7501125110795,AGUA INY P/IRRIGACION 1000ML,México,42.11,0.0
1156,7501125110702,AGUA INY P/IRRIGACION 500 ML,México,38.54,0.0
1156,7501125112003,AGUA INY VIDRIO 20ML F.A.,México,21.92,
1156,7501125161346,ALEGORIA 0.05 SUSP AD 18ML,México,451.44,0.0
1156,7501125171581,ALEGORIA 0.05 SUSP PED 10 ML,México,284.06,0.0
1156,7501125113536,ALNEX SOL INY 50 AMP 5ML,México,470.28,0.0
1156,7501125105104,AMK SOL INY 100MG 1AMP 2ML  *A,México,66.82,
1156,7501125105135,AMK SOL.INY. 1 AMPS 500MG 2M*A,México,182.71,0.0
1156,7501125116568,AMOFILIN 50 AMPS 250MG/10ML,México,672.76,0.0
1156,7501125175626,AMOXICLAV BID 14 TABS 875MG *,México,442.12,0.0
1156,7501125175602,AMOXICLAV BID ORAL 200MG/70M*A,México,159.0,0.0
1156,7501125175596,AMOXICLAV BID ORAL 400MG/70M*A,México,278.83,0.0
1156,7501125109485,AMOXICLAV SUSP 250MG/75ML*A,México,272.74,0.0
1156,7501125109461,AMOXICLAV SUSP PED 60ML*A,México,159.87,0.0
1156,7501125118326,AMOXICLAV TABL 500MG/125MG 1*A,México,440.41,0.0
1156,7501125149597,ANASEPTIL FCO 120ML 0.150G/100,México,175.4,0.0
1156,7501125162305,ANASEPTIL FCO 60ML 0.040/0.150,México,117.54,0.0
1156,7501125101106,ANGIOPOHL SOL INY F.A. 50ML  R,México,519.56,
1156,7501125133930,ARTERINA SOL INY C/1 FCO 20ML,México,420.0,
1156,7501125102530,ARZOMEBA SOL INY 500/500MG  *A,México,676.84,
1156,7501125112034,BICARNAT FCO AMP 7.5% 50ML,México,148.19,0.0
1156,7502268541750,BICARNAT SOL INY 100 AMP 10ML,México,1225.32,0.0
1156,7501125112683,BUVACAINA 0.75 30 ML,México,132.64,0.0
1156,7501125112393,BUVACAINA PESADA 5 AMPS 3ML,México,307.12,0.0
1156,7501125112706,BUVACAINA SOL INY 30 ML 5MG,México,117.89,0.0
1156,7501125112430,BUVACAINA SOL INY 50MG/10ML,México,30.23,0.0
1156,7501125106231,CEFAXONA IM SOL INY 1GR*A,México,441.41,0.0
1156,7501125106224,CEFAXONA IM.SOL INY C/LID 50*A,México,270.59,0.0
1156,7501125106217,CEFAXONA IV SOL INY 1GR*A,México,399.65,0.0
1156,7501125106200,CEFAXONA IV SOL INY F.A 500MG,México,210.43,0.0
1156,7501125170591,CEFTRIAXONA GI SOL INY 1GR  *A,México,257.37,
1156,7501125124075,CIPROBAC 14 TABS 500MG*A,México,391.99,0.0
1156,7501125106118,CIPROBAC SOL INY 200MG/100ML*A,México,322.09,
1156,7501125106132,CIPROBAC SOL INY 400MG/200ML*A,México,478.73,
1156,7501125100079,COMB PI SOL INY HART/GLU 1000M,México,75.13,
1156,7501125153532,COMBESTERAL SOL INY 1AMP 2ML,México,93.68,0.0
1156,7501125139543,COMBESTERAL SOL INY 3 AMP 4MG,México,280.26,0.0
1156,7501125165276,DARDAREN 30 TABS 1MG,México,2025.07,0.0
1156,7501125163463,DECOREX SOL INY 1 AMP 8MG 2ML,México,46.99,0.0
1156,7501125161469,DISMEDOX 14 CAPS 150MG,México,255.91,
1156,7501125161513,DISMEDOX 14 CAPS 75MG,México,255.91,
1156,7501125161476,DISMEDOX 28 CAPS 150MG,México,447.86,
1156,7501125161520,DISMEDOX 28 CAPS 75MG,México,447.86,0.0
1156,7501125154881,DULPICAP 14 CAPS 60MG,México,361.17,
1156,7501125163784,DULPICAP 14 CAPS 30 MG,México,355.96,0.0
1156,7501125163777,DULPICAP 28 CAPS 60MG,México,685.93,0.0
1156,7501125152948,DULPICAP 7 CAPS 30MG,México,181.03,
1156,7501125104411,ELECTROLIT COCO PLAS 625ML,México,25.78,0.0
1156,7501125149221,ELECTROLIT FRESA-KIWI 625ML,México,25.78,0.0
1156,7501125104268,ELECTROLIT FSA PLAS 625ML,México,25.78,0.0
1156,7501125174797,ELECTROLIT MORA AZUL 625ML,México,25.78,0.0
1156,7501125104343,ELECTROLIT MZNA PLAS 625ML,México,25.78,0.0
1156,7501125104688,ELECTROLIT NJA MANDARINA 625ML,México,25.78,0.0
1156,7501125143205,ELECTROLIT PED FSA 500 ML PLAS,México,21.17,0.0
1156,7501125177651,ELECTROLIT PED MANZANA 300ML,México,15.0,0.0
1156,7501125143182,ELECTROLIT PED MANZANA 500 ML,México,21.17,0.0
1156,7501125177644,ELECTROLIT PED UVA 300ML,México,15.0,0.0
1156,7501125143199,ELECTROLIT PED UVA 500 ML PLAS,México,21.17,0.0
1156,7501125144851,ELECTROLIT UVA ORAL PLAS 625ML,México,25.78,0.0
1156,7501125115608,EPICLODINA 5 AMPS 0.5MG/1ML,México,168.75,
1156,7501125155970,EQUIVAC 14 TABS 50MG,México,268.03,0.0
1156,7501125107030,FALOT FCO PVO INY 1GR*A,México,69.76,0.0
1156,7501125119040,FENATEN SOL INY 1AMPS 250MG/5M,México,50.35,0.0
1156,7501125101069,FICONAX 30 TABS 1GR,México,263.22,0.0
1156,7501125114717,FICONAX 30 TABS 850MG,México,194.24,0.0
1156,7501125125102,FLEBOTEK 0 100 BF EQUIPO,México,74.34,
1156,7501125125331,FLEBOTEK C/AGUJA,México,36.39,
1156,7501125102684,FLEBOTEK EQUIPO P/VENOCLISIS,México,215.44,
1156,7501125125171,FLEBOTEK MICROGOTERO,México,38.89,
1156,7501125125362,FLEBOTEK S/AGUJA,México,32.09,0.0
1156,7501125101960,FLUCOXAN 1 CAPS 150MG + 1,México,320.65,0.0
1156,7501125118296,FLUONING 7 TABS 500MG*A,México,415.34,0.0
1156,7501125118289,FLUONING 7 TABS 750MG*A,México,496.41,0.0
1156,7501125154539,FONTANIVIO 14 TABS 10MG,México,851.59,0.0
1156,7501125154515,FONTANIVIO 14 TABS 5MG,México,497.62,
1156,7501125154546,FONTANIVIO 28 TABS 10MG,México,1532.86,
1156,7501125154522,FONTANIVIO 28 TABS 5MG,México,895.7,
1156,7501125106286,FOTEXINA IM SOL INY 1.0MG*A,México,266.44,0.0
1156,7501125106293,FOTEXINA IM SOL INY 500MG*A,México,182.64,
1156,7501125106330,FOTEXINA IV SOL INY 1GR*A,México,317.87,
1156,7501125167218,GALACTUS 100UI/ML FCO AMP 10ML,México,907.82,0.0
1156,7501125114960,GELAFUNDIN 4 SOL INY FLEX 500M,México,446.5,
1156,7501125103285,GIRATEK LLAVE 4 VIAS C/EXT50CM,México,24.49,
1156,7501125174612,ICOBLIS 500/500/40MG KIT 7 DIA,México,946.86,0.0
1156,7501125125393,HEMOTEK C/FILTRO S/AGUJA EQ VE,México,35.45,
1156,7501125166679,HIERRO DEXTRAN 100MG/2ML 3 AMP,México,112.81,
1156,7501125105234,IKATIN GENTAMICINA 20MG/2ML *A,México,52.14,0.0
1156,7501125105289,IKATIN GENTAMICINA 80MG/2ML *A,México,57.37,0.0
1156,7502268540913,INFUSOR DESCE HOMEPUMP C 270ML,México,1175.19,
1156,7501125115622,INHEPAR FCO AMP 5000 UI 5 ML,México,221.96,0.0
1156,7501125115585,"INHEPAR SOL INY 1,000UI AMP10M",México,135.8,0.0
1156,7501125115639,INHEPAR SOL INY 5000 UI 10ML,México,371.01,
1156,7501125115561,INOTROPISA 5 AMPS 5ML,México,184.86,
1156,7501125102790,INSULEX N SUSP INY 100 UIR,México,406.75,0.0
1156,7501125102806,INSULEX R SUSP INY 100 UIR,México,406.75,0.0
1156,7501125126048,ISAVIR 35 TABS 400MG,México,671.83,
1156,7501125106354,ISAVIR SOL FCO POLVO C/5 250 M,México,1174.69,
1156,7501125106163,IZADIMA SOL INY 1 AMP 3 ML 1*A,México,310.27,0.0
1156,7501125111303,KELEFUSIN SOL INY 100AMPL 5ML,México,1439.12,0.0
1156,7501125154614,LAMOBRIGAN 14 TABS 10MG,México,360.38,0.0
1156,7501125154621,LAMOBRIGAN 28 TABS 10MG,México,706.79,0.0
1156,7501125118883,LESSPIO SOL OFT 50MCG 2.5ML,México,361.19,
1156,7501125155642,LIBONIDE SOL NEBUL 0.250MG/2ML,México,222.1,0.0
1156,7501125155659,LIBONIDE SOL NEBUL 0.500MG/2ML,México,305.83,0.0
1156,7501125153488,MAZDA LP 10 CAPS 150MG,México,630.29,
1156,7501125153495,MAZDA LP 20 CAPS 37.5MG,México,604.57,
1156,7501125153501,MAZDA LP 20 CAPS 75MG,México,605.5,0.0
1156,7501125164668,MEPIMER 30 TABS 0.50MG,México,436.4,0.0
1156,7501125164675,MEPIMER 30 TABS 1.0MG,México,513.97,0.0
1156,7501125193460,MEPRIZINA SOL INY 250MG*A,México,20.77,0.0
1156,7501125192623,MEPRIZINA SOL INY 1GR*A,México,46.77,0.0
1156,7501125155680,MONTIPEDIA CR 20 COMP 10MG,México,413.33,0.0
1156,7501125155697,MONTIPEDIA CR 30 COMP 10MG,México,567.4,0.0
1156,7501125171321,MONTIPEDIA SG GRAN 20 SOB 4MG4,México,295.23,
1156,7501125176234,MOTRUXIA 10 TABS 10MG,México,517.83,0.0
1156,7501125153853,MOTRUXIA 10 TABS 15MG,México,561.81,
1156,7501125176227,MOTRUXIA 10 TABS 30MG,México,844.39,0.0
1156,7501125153860,MOTRUXIA 20 TABS 15MG,México,1080.19,
1156,7501125126031,NAXIFELAR 20 CAPS 500MG*A,México,339.2,0.0
1156,7501125140723,NAXIFELAR SUS INF 250MG/5ML *A,México,309.48,0.0
1156,7501125109706,NEOMIXEN 10 TABS 250MG,México,97.55,0.0
1156,7501125192326,ONEMER INY C/3 30MG/ML,México,144.6,
1156,7501125135460,ONEMER SL 6 TABS 30MG,México,90.1,0.0
1156,7501125142987,OSMOROL 20 SOL INY 250ML,México,58.95,0.0
1156,7501125104923,OTROZOL 500 SOL INY MINI 100,México,126.06,0.0
1156,7501125113772,OXITOPISA SOL INY 50AMP 5UN/ML,México,457.17,0.0
1156,7501125106750,"PENDIBEN LA 1,200,000 U INY *A",México,56.87,0.0
1156,7501125192227,"PENISODINA 800,000 U.I. INY *A",México,52.79,0.0
1156,7501125112935,PISACAINA 2% C/EPIN SOL INY50M,México,81.72,0.0
1156,7501125112881,PISACAINA 2% SOL.INY. F.A.50ML,México,79.14,0.0
1156,7501125161278,PISARPEK 30 TAB 1000MG,México,1040.94,0.0
1156,7501125161308,PISARPEK 30 TAB 500MG,México,588.36,0.0
1156,7501125161315,PISARPEK 60 TABS 500MG,México,1040.94,0.0
1156,7501125167355,PISATINE HC 14 TABS 10MG/20MG,México,455.74,
1156,7501125167348,PISATINE HC 28 TABS 10MG/20MG,México,753.55,0.0
1156,7501125123252,PISAURIT 14 CAPS 20MG,México,213.12,
1156,7501125159329,PISAURIT 28 CAPS 20MG,México,354.53,0.0
1156,7501125124549,PRAMOTIL SOL INY 6 AMP 2ML,México,62.31,0.0
1156,7501125124570,PRIDAM INY 10 AMPS 4MCG/4ML,México,1100.27,
1156,7501125160622,REDDY JARABE ADUL FCO 150ML,México,72.13,0.0
1156,7501125160615,REDDY JARABE INF FCO 150ML,México,72.13,0.0
1156,7501125165665,ROBOTEK 30 TABS 10MG,México,434.32,0.0
1156,7501125165269,ROBOTEK 30 TABS 20MG,México,652.41,0.0
1156,7501125122439,ROPICONEST 5 AMP 7.5MG/5ML,México,1119.4,
1156,7501125122491,SODRIMAX SOL OTICA 10 ML,México,235.71,0.0
1156,7501125100130,SOL CS 1000 ML FLEX-OVAL,México,76.06,0.0
1156,7502268541798,SOL CS 17.7% 100 AMPS 10ML,México,781.84,0.0
1156,7501125100116,SOL CS FCO PLAS 250ML,México,24.49,0.0
1156,7501125100123,SOL CS INY 0.9% 500ML PLAST,México,49.85,0.0
1156,7501125115479,SOL CS INY 100ML,México,20.27,0.0
1156,7501125115455,SOL DX 5 FLEXO 100ML,México,20.27,0.0
1156,7501125100840,SOL DX 5 PLAST 250ML,México,24.49,0.0
1156,7501125100833,SOL DX 5% SOL.INY. 1000ML,México,91.1,
1156,7501125100826,SOL DX 5% SOL.INY. 500ML,México,70.12,
1156,7502268549268,SOL DX 50% SOL.INY. 50ML,México,39.68,0.0
1156,7501125100185,SOL DX CS FLEX OVAL 500ML,México,49.85,0.0
1156,7501125100192,SOL DX CS INY0.9% 1000ML PLAST,México,76.06,0.0
1156,7501125100918,SOL DX-10% INY FLEXOVAL 500ML,México,49.85,0.0
1156,7501125100864,SOL DX-5 GLUCOSA 1000ML FLEX,México,76.06,0.0
1156,7501125115448,SOL DX-5 SOL INY 5% 50ML,México,18.63,0.0
1156,7501125100857,SOL DX-S GLUCOSA 5% 500ML FLEX,México,49.85,0.0
1156,7501125100253,SOL HARTMANN INY 1000ML PLAST,México,76.06,0.0
1156,7501125100246,SOL HT INY FLEXOVAL 500ML,México,49.85,0.0
1156,7501125109928,SOLDRIN OTICO SOL GOTAS 10ML,México,155.63,0.0
1156,7501125109935,SOLDRIN SOL.OFT. 10ML,México,71.84,0.0
1156,7501125100901,SOLUCION DX-10 FLEX INY 1000ML,México,76.06,0.0
1156,7501125100239,SOLUCION HT 250ML,México,24.49,0.0
1156,7501125107054,SULFESTREP SOL INY 1GR*A,México,67.11,
1156,7501125163661,SUPACID 14 TABS 40MG 1+1,México,497.06,0.0
1156,7501125122514,SUPACID 40MG SI FCO 10ML,México,244.52,
1156,7501125163685,SUPACID 7 TABS 40MG 1+1,México,266.44,0.0
1156,7501125162824,TELARTEQ 14 TABS 40MG,México,253.47,
1156,7501125159626,TELARTEQ 14 TABS 80MG,México,388.27,
1156,7501125162817,TELARTEQ 30 TABS 40MG,México,417.49,0.0
1156,7501125159633,TELARTEQ 30 TABS 80MG,México,610.8,0.0
1156,7501125122583,URTISIN 10 TABS 10MG,México,123.91,0.0
1156,7501125122484,URTISIN 20 TABS 10MG,México,244.45,
1156,7501125131059,URTISIN JBE 100MG/100ML FCO 60,México,108.66,
1156,7501125106262,VANAURUS SOL INY 500MG,México,269.59,0.0
1156,7501125160646,VINZA 10 AMP SOL 0.5MG/2.5MG,México,252.9,0.0
1156,7501287621009,ALDACTONE 100 C/30 TABS 100MG,México,1539.58,0.0
